UpDown.mean,UpDown.median,UpDown.var,UpDown.sd,UpDown.mad,Degrees.mean,Degrees.median,Degrees.var,Degrees.sd,Degrees.mad,Magnitude.sum,Magnitude.mean,Magnitude.energy,Activity
30.70075241,56.23217952,1319.144302,36.32002618,20.70108794,26.30827068,19,2585.138399,50.8442563,29.652,409.9926995,1.027550625,0.002506266,active
-31.37802139,-45.90815583,1325.842184,36.41211589,36.35029779,156.3531202,173,3261.472677,57.10930464,29.652,681.7601273,1.037686647,0.00152207,active
-26.32887337,-31.51864081,833.6213001,28.87250076,34.42755469,157.2279942,165,2857.5491,53.4560483,34.0998,718.7660732,1.037180481,0.001443001,active
-21.57740486,-6.540086796,1396.976729,37.37615187,35.00274697,149.5970149,147.5,6972.256151,83.50003683,83.0256,408.9884789,1.017384276,0.002487562,active
-26.46493055,-40.73656036,1112.522226,33.35449334,33.75393159,38.07971014,13,5305.736743,72.84048835,40.0302,708.4004971,1.026667387,0.001449275,active
-9.072209747,-7.66567052,1422.871383,37.72096741,38.58939993,32.0702275,-8,11154.75447,105.6160711,66.717,1248.859291,1.235271307,0.00098912,active
-9.556235307,-9.806556026,1619.416238,40.2419711,46.16895455,102.4714612,107.5,2691.102042,51.87583293,43.7367,1028.112036,1.173643876,0.001141553,active
-10.44562116,-9.488793397,1329.353395,36.46029889,36.31079147,114.3502488,115,4241.454893,65.1264531,60.7866,1303.109641,1.296626508,0.000995025,active
-9.556235307,-9.806556026,1619.416238,40.2419711,46.16895455,102.4714612,107.5,2691.102042,51.87583293,43.7367,1028.112036,1.173643876,0.001141553,active
-11.55022527,-10.94840647,1635.177287,40.43732542,43.4952146,100.2517007,108,3022.687994,54.97897774,41.5128,1031.513652,1.169516612,0.001133787,active
-4.568552863,-8.693634425,1743.443449,41.75456201,42.09102671,34.76119403,-5,11927.74371,109.2142102,83.0256,1223.782667,1.217694196,0.000995025,active
25.77586183,40.4988499,1895.699111,43.53962691,43.31626684,109.7586207,112,3105.055127,55.72302152,54.8562,626.4399571,1.02863704,0.001642036,active
19.76816533,4.01693963,1056.10404,32.49775438,34.31584161,113.9401294,125,3041.08393,55.1460237,26.6868,635.6416464,1.028546353,0.001618123,active
14.16282916,6.381295601,1842.395665,42.92313671,58.3363044,113.7454545,124,3495.558781,59.12325076,41.5128,678.9929349,1.028777174,0.001515152,active
9.689614299,16.92963119,634.7102893,25.19345727,11.88452427,148.7530864,155,3668.638272,60.56928489,59.304,86.19719339,1.064162881,0.012345679,active
45.06142844,58.76031952,799.4336248,28.27425728,14.10000331,72.38596491,57,2904.473796,53.89317022,68.1996,643.4449133,1.026227932,0.001594896,active
20.55506171,11.01406473,1061.493163,32.58056419,30.16952095,111.3880719,121,4576.252384,67.64800355,65.2344,1263.760986,1.032484466,0.000816993,active
-34.29184569,-44.10193447,968.0103039,31.11286396,33.64041966,208.1401869,219,2375.390613,48.73797917,13.3434,635.6292054,0.990076644,0.001557632,active
-46.01778047,-59.43902867,1035.280622,32.17577694,18.06375921,171.6416667,175.5,2707.569213,52.03430803,43.7367,626.4444176,1.044074029,0.001666667,active
-48.08034149,-58.21189993,757.2809253,27.51873771,16.11088917,189.0540541,210,2690.992562,51.87477771,34.0998,672.4969332,1.009755155,0.001501502,active
32.73066071,40.57592769,1080.172324,32.86597517,16.89173195,129.0584518,131,1059.589932,32.55134302,16.3086,668.2694156,1.055717876,0.001579779,active
26.9286371,40.10058771,1738.881546,41.69989863,32.17152957,141.6633166,141,2938.794172,54.2106463,41.5128,655.1017678,1.097322894,0.001675042,active
23.04719157,41.46971283,2160.527448,46.48147424,30.45754481,154.8060606,161,2968.724091,54.48599903,40.7715,689.5300134,1.044742444,0.001515152,active
-42.37438796,-37.97877314,841.743791,29.01282115,20.42544601,161.0114379,163,2389.687267,48.88442765,17.7912,647.145878,1.057427905,0.001633987,active
-47.62709881,-59.64925505,1159.170461,34.04659251,29.90518919,141.8898015,153,2443.244697,49.42918872,42.9954,1517.923336,1.0389619,0.000684463,active
-66.64517945,-76.46410584,655.0071268,25.59310702,9.489119688,152.5629053,169,7774.191817,88.17137754,44.478,829.4047135,1.075751898,0.001297017,active
-58.46073805,-70.75906169,848.4525213,29.12820834,17.25864413,147.9441708,154,2657.562667,51.55155349,28.1694,654.7509583,1.075124726,0.001642036,active
-54.66608436,-66.43510951,858.9285535,29.30748289,22.87038051,138.8009543,148,4735.295961,68.81348677,59.304,1506.529197,1.026945602,0.000681663,active
-65.95066618,-76.28510118,757.4557566,27.52191412,10.4729248,133.765873,136.5,3154.306701,56.16321484,37.8063,800.9873252,1.059507044,0.001322751,active
2.567024929,0.000889956,507.432114,22.52625388,21.24000387,127.6637681,121,875.1175533,29.58238586,17.7912,721.873207,1.046193054,0.001449275,active
5.796565947,1.286378062,294.452822,17.15962768,7.783934404,121.0786885,119,632.2345016,25.14427373,8.8956,956.2759615,1.04511034,0.001092896,active
13.66428968,6.754398738,265.9055401,16.30661032,5.880298956,134.2197962,141,909.3000157,30.1546019,34.0998,712.1650772,1.036630389,0.001455604,active
10.21655564,-0.161934311,369.009894,19.20963024,9.395106768,159.0782609,168,1520.385739,38.99212406,38.5476,701.4908355,1.016653385,0.001449275,active
4.388026676,1.154581053,457.1099977,21.38013091,24.79593241,129.5950292,127,1004.358453,31.69161486,28.1694,711.5341368,1.040254586,0.001461988,active
-11.46373795,-16.25249985,262.9626316,16.21612258,2.470195433,120.8609272,123,716.27456,26.76330622,7.413,939.8956619,1.03741243,0.001103753,active
